Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
353,82.4228,68.6897,82.2158,69.0988,82.3172,68.8653,1.9706
354,82.6846,68.7730,82.8841,68.7304,82.7624,68.8661,1.4821
355,82.9457,68.8582,83.1471,68.7517,83.1192,68.8736,3.4524
356,83.2062,68.9452,82.7786,69.4692,83.0518,69.2023,7.9719
357,83.4661,69.0339,83.3751,68.9517,83.3870,69.1486,3.9219
358,83.7254,69.1243,83.7390,69.1353,83.7331,69.1951,2.5097
359,83.9841,69.2162,83.7287,68.9508,83.8686,69.1432,2.9226
360,84.2423,69.3096,83.9221,69.1411,84.0254,69.1973,0.7898
361,84.4999,69.4044,84.6671,69.3602,84.4808,69.3371,1.9900
362,84.7570,69.5005,84.7953,69.6833,84.7593,69.5595,1.1171
363,85.0136,69.5978,84.8014,69.5652,84.9699,69.6034,3.8255
364,85.2697,69.6964,85.2211,70.2510,85.2136,69.9636,3.6389
365,85.5254,69.7960,85.7089,69.3205,85.5244,69.7847,12.2990
366,85.7806,69.8967,85.7477,69.3452,85.7695,69.6555,4.9442
367,86.0353,69.9985,85.9930,70.2550,86.0518,69.9722,8.0809
368,86.2897,70.1011,86.4768,70.2544,86.4210,70.1596,0.6015
369,86.5437,70.2047,86.5753,69.9077,86.6403,70.1113,1.5886
370,86.7973,70.3092,86.8339,70.6157,86.8292,70.4223,3.5744
371,87.0505,70.4145,87.1328,70.1403,87.1394,70.3524,3.8648
