Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
302,99.3333,95.0000,99.1766,95.1050,99.1958,95.0507,6.1981
303,99.0000,95.0000,99.0537,94.7704,98.9295,94.9716,3.6188
304,98.6667,95.0000,98.9200,94.6173,98.7383,94.8671,5.5467
305,98.3333,95.0000,98.2056,94.6726,98.2616,94.7803,1.0105
306,98.0000,95.0000,97.9762,94.9683,97.9297,94.8194,0.6344
307,97.6667,95.0000,97.4954,95.6891,97.5078,95.1783,7.0858
308,97.3333,95.0000,97.4067,95.0618,97.2573,95.2224,9.6348
309,97.0000,95.0000,97.2596,94.9804,97.1011,95.0997,6.2151
310,96.6667,95.0000,96.6145,95.1080,96.6570,95.0466,1.5824
311,96.3333,95.0000,96.2922,94.8567,96.2863,94.8853,2.0983
312,96.0000,95.0000,96.1743,94.7263,96.0640,94.7579,2.0547
313,95.6667,95.0000,95.2453,94.7227,95.4272,94.7009,2.9486
314,95.3333,95.0000,95.4891,95.4487,95.2939,94.9841,7.8581
315,95.0000,95.0000,94.8774,95.2154,94.8972,95.0267,1.1501
316,94.6667,95.0000,94.6988,95.0309,94.6248,94.9378,3.2560
317,94.3333,95.0000,94.1346,94.7998,94.1745,94.8976,2.4112
318,94.0000,95.0000,93.8265,94.6240,93.8100,94.7483,0.4878
319,93.6667,95.0000,93.7397,95.5348,93.6139,95.0396,8.6038
320,93.3333,95.0000,93.3683,94.8051,93.3139,94.9271,1.5339
321,93.0000,95.0000,93.3041,94.7827,93.1321,94.8205,4.4545
322,92.6667,95.0000,92.9533,94.1429,92.8729,94.5065,3.5814
323,92.3333,95.0000,92.2533,95.0970,92.3554,94.7440,4.8729
324,92.0000,95.0000,92.0822,95.0787,92.0446,94.8522,2.0407
325,91.6667,95.0000,91.4970,95.1034,91.5593,94.9430,2.0076
326,91.3333,95.0000,91.4292,95.0067,91.3272,94.9197,1.6696
327,91.0000,95.0000,91.1197,95.1462,91.0501,95.0145,2.2772
328,90.6667,95.0000,90.5877,95.5237,90.6309,95.1901,2.8025
329,90.3333,95.0000,90.3397,94.8403,90.2921,95.0102,2.1118
330,90.0000,95.0000,90.0206,95.0044,89.9722,95.0049,0.6733
331,89.6667,95.0000,89.9117,94.9005,89.7769,94.8882,3.8954
332,89.3333,95.0000,89.1474,94.5191,89.2625,94.7455,4.0025
333,89.0000,95.0000,88.8267,95.1583,88.8432,94.9220,2.8311
334,88.6667,95.0000,88.7120,94.8586,88.5978,94.8676,1.0929
335,88.3333,95.0000,88.4049,94.8215,88.3318,94.8458,1.7331
336,88.0000,95.0000,88.5641,95.1141,88.2945,94.9191,6.2969
337,87.6667,95.0000,87.5664,95.0736,87.7035,94.9278,8.2907
338,87.3333,95.0000,87.1378,95.6051,87.2116,95.1670,6.4400
339,87.0000,95.0000,87.1318,95.0472,86.9860,95.1048,3.2967
340,86.6667,95.0000,86.5171,95.1873,86.5567,95.1169,0.3575
341,86.3333,95.0000,86.3376,95.3434,86.2776,95.1774,1.8434
342,86.0000,95.0000,86.2186,94.5932,86.0883,94.9198,3.9084
343,85.6667,95.0000,85.5009,94.4535,85.6092,94.6685,3.5093
344,85.3333,95.0000,85.4565,94.7925,85.3502,94.7429,5.8626
345,85.0000,95.0000,84.7576,94.9572,84.8821,94.8033,5.4043
346,84.6667,95.0000,84.6735,94.8380,84.6243,94.8317,5.3352
347,84.3333,95.0000,84.2733,94.9709,84.2717,94.8509,1.2251
348,84.0000,95.0000,84.1782,95.4034,84.0695,95.0779,4.5949
349,83.6667,95.0000,83.4470,94.6148,83.5664,94.8395,3.4304
350,83.3333,95.0000,83.1443,94.6568,83.1730,94.7628,1.3488
351,83.0000,95.0000,83.4324,95.0301,83.1590,94.8641,6.0266
352,82.6667,95.0000,82.5487,94.7112,82.6752,94.7916,1.8550
353,82.3333,95.0000,82.3601,95.2691,82.3306,95.0243,7.1827
354,82.0000,95.0000,81.8350,94.8286,81.9135,94.9452,2.2071
355,81.6667,95.0000,81.5897,95.3690,81.5641,95.1189,1.6592
356,81.3333,95.0000,81.0607,94.5311,81.1417,94.8176,8.1004
357,81.0000,95.0000,81.0404,94.7902,80.9308,94.7956,1.3017
358,80.6667,95.0000,80.8105,95.0703,80.7132,94.8973,1.8873
359,80.3333,95.0000,80.1954,94.9970,80.2676,94.9589,3.4584
360,80.0000,95.0000,79.8141,95.4092,79.8510,95.1464,1.8613
361,80.0000,94.6667,80.1936,94.6387,79.8955,94.9052,8.7369
362,80.0000,94.3333,80.1833,94.3090,79.9379,94.6491,11.0709
363,80.0000,94.0000,79.5878,94.5204,79.5970,94.5764,0.4225
364,80.0000,93.6667,79.9092,93.6344,79.6675,94.1497,14.7301
365,80.0000,93.3333,80.0377,93.2996,79.7536,93.7022,13.8080
366,80.0000,93.0000,79.7389,92.7487,79.6469,93.2438,7.9784
367,80.0000,92.6667,79.6858,92.4666,79.5592,92.8324,4.8456
368,80.0000,92.3333,80.1495,92.3009,79.7784,92.5209,10.9536
369,80.0000,92.0000,80.0367,92.1703,79.8136,92.2766,4.0626
370,80.0000,91.6667,79.8121,91.6389,79.7554,91.9103,6.0828
371,80.0000,91.3333,79.9699,91.8514,79.7663,91.7729,4.4354
