Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
337,87.6667,95.0000,87.5664,95.0736,87.2918,94.2521,14.3403
338,87.3333,95.0000,87.1378,95.6051,86.9295,94.3188,23.1233
339,87.0000,95.0000,87.1318,95.0472,86.6138,94.3318,16.5124
340,86.6667,95.0000,86.5171,95.1873,86.2621,94.3565,10.9315
341,86.3333,95.0000,86.3376,95.3434,85.9366,94.3933,17.1125
342,86.0000,95.0000,86.2186,94.5932,85.6398,94.3562,12.0199
343,85.6667,95.0000,85.5009,94.4535,85.2894,94.2983,2.8866
344,85.3333,95.0000,85.4565,94.7925,84.9753,94.2991,15.6315
345,85.0000,95.0000,84.7576,94.9572,84.6192,94.3051,10.4732
346,84.6667,95.0000,84.6735,94.8380,84.2989,94.3094,14.3351
347,84.3333,95.0000,84.2733,94.9709,83.9650,94.3154,9.0222
348,84.0000,95.0000,84.1782,95.4034,83.6654,94.3742,23.7645
349,83.6667,95.0000,83.4470,94.6148,83.3076,94.3392,2.1271
350,83.3333,95.0000,83.1443,94.6568,82.9570,94.3226,4.3040
351,83.0000,95.0000,83.4324,95.0301,82.6928,94.3437,23.4275
352,82.6667,95.0000,82.5487,94.7112,82.3507,94.3315,4.6951
353,82.3333,95.0000,82.3601,95.2691,82.0237,94.3883,19.8027
354,82.0000,95.0000,81.8350,94.8286,81.6775,94.3893,5.9893
355,81.6667,95.0000,81.5897,95.3690,81.3385,94.4453,13.4033
356,81.3333,95.0000,81.0607,94.5311,80.9810,94.3999,4.8278
357,81.0000,95.0000,81.0404,94.7902,80.6661,94.3957,7.0388
358,80.6667,95.0000,80.8105,95.0703,80.3645,94.4203,12.2921
359,80.3333,95.0000,80.1954,94.9970,80.0201,94.4441,8.7010
360,80.0000,95.0000,79.8141,95.4092,79.6695,94.5046,11.7961
361,80.0000,94.6667,80.1936,94.6387,79.4216,94.4755,19.0929
362,80.0000,94.3333,80.1833,94.3090,79.2154,94.4197,34.8946
363,80.0000,94.0000,79.5878,94.5204,78.9544,94.3872,12.7702
364,80.0000,93.6667,79.9092,93.6344,78.7854,94.2637,51.9545
365,80.0000,93.3333,80.0377,93.2996,78.6582,94.1009,75.1999
366,80.0000,93.0000,79.7389,92.7487,78.5200,93.9019,71.2953
367,80.0000,92.6667,79.6858,92.4666,78.3977,93.6825,77.5124
368,80.0000,92.3333,80.1495,92.3009,78.3614,93.4623,123.8284
369,80.0000,92.0000,80.0367,92.1703,78.3239,93.2431,112.1890
