Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
348,77.5465,55.1043,77.7040,55.4017,77.6085,54.5708,11.9480
349,77.7689,54.8560,77.5193,54.5517,77.8065,54.2933,4.6516
350,77.9941,54.6103,77.8140,54.2672,78.0069,54.0130,2.3867
351,78.2220,54.3670,78.7008,54.3308,78.2977,53.7731,9.0779
352,78.4526,54.1263,78.3186,53.8131,78.5175,53.5032,2.2612
353,78.6859,53.8882,78.7644,54.0801,78.7445,53.2922,13.8390
354,78.9218,53.6527,78.7353,53.4281,78.9664,53.0360,3.7872
355,79.1603,53.4198,79.0722,53.7848,79.1959,52.8509,12.9311
356,79.4013,53.1896,79.0483,52.8122,79.4208,52.5859,8.5652
357,79.6449,52.9621,79.7013,52.7287,79.6780,52.3409,2.1928
358,79.8910,52.7373,80.0262,52.7672,79.9551,52.1280,6.4049
359,80.1396,52.5152,80.0350,52.4562,80.1830,51.9059,7.4869
360,80.3907,52.2959,80.1664,52.7077,80.4158,51.7382,14.3276
361,80.6442,52.0794,80.8522,52.0270,80.7047,51.5222,4.4305
362,80.9000,51.8658,81.1094,51.7036,80.9958,51.2920,4.8212
363,81.1582,51.6550,80.7094,52.1882,81.1961,51.1424,22.1199
364,81.4188,51.4471,81.3159,51.3244,81.4608,50.9179,4.0304
365,81.6816,51.2421,81.6846,51.2791,81.7410,50.7232,6.5915
366,81.9467,51.0400,81.6803,50.7598,81.9813,50.4906,3.4215
367,82.2141,50.8409,81.8800,50.6939,82.2157,50.2811,5.4099
368,82.4836,50.6448,82.6704,50.5988,82.5128,50.0893,4.9074
369,82.7553,50.4517,82.8021,50.6522,82.7937,49.9272,8.3765
