Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
314,57.1000,62.7239,57.2441,63.0668,57.1084,62.8069,4.3229
315,57.2500,62.7552,57.0929,62.8892,57.2036,62.8897,0.8543
316,57.4000,62.7865,57.4545,62.7761,57.4449,62.8935,2.7474
317,57.5500,62.8179,57.2984,62.6591,57.4204,62.7810,3.0328
318,57.7000,62.8494,57.4947,62.5129,57.5458,62.6851,1.0179
319,57.8500,62.8810,57.8513,63.2234,57.8309,62.9773,6.4835
320,58.0000,62.9126,57.9886,62.6913,58.0042,62.8666,1.5762
321,58.1500,62.9444,58.5716,62.8494,58.3331,62.8513,4.1432
322,58.3000,62.9763,58.5916,62.1980,58.5567,62.5627,4.1078
323,58.4500,63.0083,58.3611,63.1103,58.5125,62.8136,4.3311
324,58.6000,63.0404,58.6454,63.0392,58.6876,62.9483,1.3183
325,58.7500,63.0725,58.6044,63.2352,58.6789,63.0786,2.1420
326,58.9000,63.1048,58.9866,63.0614,58.9450,63.1111,1.1178
327,59.0500,63.1372,59.1360,63.2141,59.1248,63.1695,1.8059
328,59.2000,63.1696,59.0900,63.5834,59.2061,63.4014,2.2082
329,59.3500,63.2022,59.4131,63.1381,59.3520,63.2857,2.4976
330,59.5000,63.2348,59.5172,63.2451,59.4941,63.2700,0.6243
331,59.6500,63.2676,59.9462,63.1786,59.8237,63.2665,3.3390
332,59.8000,63.3004,59.5679,62.8677,59.7518,63.0840,4.5981
333,59.9500,63.3333,59.7694,63.5109,59.8024,63.2756,2.2176
334,60.1000,63.3664,60.1774,63.2798,60.0525,63.2858,0.9096
335,60.2500,63.3995,60.2961,63.2004,60.2595,63.2573,1.1076
336,60.4000,63.4327,61.0535,63.5550,60.7299,63.3959,5.4771
337,60.5500,63.4661,60.5340,63.6646,60.6511,63.5301,8.5755
338,60.7000,63.4995,60.5166,64.0839,60.6481,63.8215,4.4975
339,60.8500,63.5330,61.0525,63.6647,60.8693,63.7367,3.3725
340,61.0000,63.5666,60.8447,63.7533,60.9227,63.7693,0.4458
341,61.1500,63.6003,61.1293,63.8634,61.1377,63.8592,0.9475
342,61.3000,63.6341,61.5381,63.2575,61.4106,63.5903,4.6393
343,61.4500,63.6680,61.2618,63.1632,61.4464,63.4429,5.2508
344,61.6000,63.7020,61.7600,63.5562,61.6173,63.4579,4.1841
345,61.7500,63.7361,61.4125,63.5887,61.6688,63.5825,5.7702
346,61.9000,63.7703,61.8453,63.5213,61.8677,63.5732,4.0052
347,62.0500,63.8046,61.9724,63.7612,62.0284,63.7008,1.6587
348,62.2000,63.8390,62.3494,64.1252,62.3015,63.9235,3.6878
349,62.3500,63.8734,62.1152,63.5414,62.2987,63.7910,4.6614
350,62.5000,63.9080,62.2931,63.5956,62.3575,63.7085,1.0501
351,62.6500,63.9427,63.1175,63.9387,62.8225,63.8167,5.1658
352,62.8000,63.9774,62.6462,63.6707,62.8292,63.7769,1.8554
353,62.9500,64.0123,62.9924,64.2652,62.9286,63.9735,6.9231
354,63.1000,64.0473,62.8864,63.8312,63.0091,63.9373,1.8554
355,63.2500,64.0823,63.1695,64.4356,63.1512,64.1798,1.9249
356,63.4000,64.1175,63.0755,63.6708,63.2603,64.0212,9.5127
357,63.5500,64.1527,63.5901,63.9408,63.5093,64.0000,0.6579
358,63.7000,64.1880,63.8341,64.2107,63.7786,64.1247,1.2547
359,63.8500,64.2235,63.7085,64.2136,63.7807,64.1591,3.2621
360,64.0000,64.2590,63.7878,64.6400,63.8597,64.4057,2.0285
361,64.1500,64.2946,64.3555,64.2506,64.1978,64.3577,1.8766
362,64.3000,64.3304,64.4643,64.2127,64.4333,64.3087,3.7633
363,64.4500,64.3662,64.0066,64.8772,64.2558,64.5823,7.2479
364,64.6000,64.4021,64.4642,64.2943,64.4739,64.4838,3.6978
