Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
248,130.4685,89.9941,130.5264,89.9971,130.4945,89.9812,17.1516
249,130.5416,89.9167,130.7771,90.3168,130.7272,90.1473,15.3149
250,130.6141,89.8382,130.5795,90.3862,130.6370,90.1687,13.5856
251,130.6861,89.7586,130.7389,89.7713,130.7059,89.8657,21.6996
252,130.7575,89.6780,130.7942,89.7662,130.7916,89.6106,28.0387
253,130.8284,89.5963,130.9228,89.8948,130.9209,89.4971,66.4088
254,130.8987,89.5135,130.9586,89.2455,130.9626,89.3699,4.6589
255,130.9684,89.4297,131.3484,89.0533,131.2449,89.2329,16.9151
256,131.0376,89.3448,131.1668,89.7704,131.2080,89.4540,24.7662
257,131.1062,89.2589,130.9956,89.6930,131.1196,89.3228,40.6670
258,131.1743,89.1720,131.4333,89.0143,131.3379,89.2566,19.0580
259,131.2417,89.0840,131.3545,88.4317,131.3529,88.7550,21.2260
260,131.3087,88.9950,131.3779,89.3081,131.4072,88.8700,40.4609
261,131.3750,88.9050,131.0368,89.2329,131.1502,88.9940,17.4703
262,131.4408,88.8140,131.5904,89.2366,131.4902,89.1606,21.0505
263,131.5060,88.7220,131.4796,89.0389,131.5123,88.9864,3.9707
264,131.5706,88.6290,131.4085,88.7655,131.4270,88.8364,6.4723
265,131.6347,88.5350,131.5115,88.7932,131.5917,88.3076,110.7773
266,131.6982,88.4400,131.9986,88.0894,131.9227,88.2393,20.0554
267,131.7611,88.3440,131.7767,88.1598,131.8051,88.2601,9.9322
268,131.8235,88.2471,131.7490,88.2079,131.8038,88.0090,15.0462
269,131.8852,88.1492,131.7854,87.4668,131.7668,87.7287,12.7297
270,131.9464,88.0504,132.2611,87.5097,132.1234,87.7546,29.2385
271,132.0070,87.9506,131.9666,87.9646,132.0027,87.8343,18.8482
272,132.0671,87.8498,132.0572,87.7838,132.0617,87.7756,0.8413
273,132.1265,87.7482,132.1123,87.9016,132.1181,87.7281,9.9683
274,132.1854,87.6456,132.2755,87.3743,132.2754,87.3004,19.0143
275,132.2436,87.5421,132.2917,87.4556,132.3577,86.9754,65.9321
276,132.3013,87.4377,132.2460,87.8122,132.3422,87.2118,46.7599
277,132.3584,87.3324,132.2519,87.3007,132.2426,87.4532,33.8691
278,132.4150,87.2261,132.4990,87.3881,132.4425,87.3603,8.5276
279,132.4709,87.1190,132.8033,87.4561,132.7327,87.2580,35.8726
280,132.5262,87.0111,132.3360,87.5820,132.4504,87.2920,28.8338
281,132.5810,86.9022,132.6406,87.3504,132.6608,86.9897,43.7823
282,132.6351,86.7925,132.6478,86.6926,132.6430,86.8049,4.5153
283,132.6887,86.6819,132.9535,86.9132,132.8828,86.8266,16.6503
284,132.7417,86.5705,132.9562,86.5719,132.9655,86.4604,20.0445
285,132.7941,86.4583,132.7272,86.4780,132.7634,86.5729,20.0801
286,132.8459,86.3452,132.7103,86.6826,132.7720,86.5452,21.2367
287,132.8971,86.2313,132.8379,87.0755,132.9242,86.5134,66.4677
288,132.9477,86.1165,132.9810,85.5392,132.9592,85.8007,38.2540
289,132.9976,86.0010,132.6973,86.0259,132.7227,86.0571,41.4294
290,133.0470,85.8847,132.5980,85.9068,132.6123,86.2156,70.7344
291,133.0958,85.7675,133.0200,86.0012,132.8773,86.1030,69.1210
292,133.1440,85.6496,133.1269,85.7533,133.0566,85.8265,18.5181
293,133.1916,85.5310,133.2228,85.6576,133.2079,85.6682,4.5870
294,133.2386,85.4115,133.0268,85.2969,133.0915,85.4676,39.2967
295,133.2850,85.2913,132.9242,85.7315,132.9814,85.5013,11.7354
296,133.3308,85.1704,133.2482,85.1145,133.1765,85.3808,19.9404
297,133.3760,85.0487,133.2679,85.3906,133.3137,85.1038,30.1479
298,133.4206,84.9263,133.5476,84.8059,133.4884,85.0526,24.2051
299,133.4646,84.8032,133.6158,84.5288,133.5495,84.8103,18.9491
300,133.5079,84.6793,133.6099,84.5494,133.6024,84.5937,0.9794
301,133.5507,84.5548,133.5120,84.7574,133.5640,84.6316,8.4520
302,133.5928,84.4296,133.3882,84.4563,133.4085,84.7134,37.6503
303,133.6344,84.3036,133.7372,83.9440,133.6115,84.4074,32.1855
304,133.6753,84.1770,133.9893,83.6147,133.8463,84.1463,43.4551
305,133.7156,84.0498,133.6141,83.6593,133.6416,83.9097,15.1091
306,133.7553,83.9219,133.7221,83.8970,133.7182,83.8506,1.0705
307,133.7944,83.7933,133.6016,84.5315,133.6446,84.2303,27.8551
308,133.8329,83.6641,133.9987,83.5297,133.8309,84.0877,67.7810
309,133.8708,83.5343,134.2274,83.5008,134.1311,83.5762,43.9943
310,133.9080,83.4038,133.7861,83.5561,133.9013,83.4709,18.6335
311,133.9447,83.2727,133.8394,83.1909,133.8975,83.1399,18.3516
312,133.9807,83.1411,134.1748,82.8736,134.1336,82.8481,6.9373
