Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
216,73.6018,96.9121,73.4173,97.1151,73.5522,97.0002,2.3427
217,73.5424,97.0412,73.5266,96.9979,73.5246,97.0900,2.1353
218,73.4835,97.1705,73.3744,97.5805,73.3971,97.3707,1.9813
219,73.4252,97.2999,73.2967,97.5264,73.3048,97.5081,0.6666
220,73.3674,97.4293,73.2767,97.2861,73.2557,97.4833,3.2194
221,73.3102,97.5588,73.1423,97.5338,73.1694,97.5818,0.4902
222,73.2535,97.6883,73.3308,97.7299,73.2223,97.7058,1.0125
223,73.1972,97.8179,73.0097,97.7783,73.0858,97.8148,2.0396
224,73.1413,97.9476,72.9861,97.6907,73.0222,97.8445,1.6741
225,73.0859,98.0773,73.3028,97.9509,73.1727,97.9703,3.9106
226,73.0309,98.2070,73.1296,98.2380,73.1292,98.1721,3.2490
227,72.9763,98.3367,73.3190,98.5831,73.2369,98.4511,4.1218
228,72.9221,98.4665,73.0947,98.7645,73.1416,98.6703,1.2915
229,72.8681,98.5963,72.9373,98.4321,72.9807,98.6074,5.5376
230,72.8146,98.7261,72.5063,98.7080,72.7025,98.7388,3.0995
231,72.7613,98.8559,72.8976,98.9345,72.7999,98.9102,1.6382
232,72.7083,98.9858,72.6251,98.7550,72.6802,98.9157,1.5867
233,72.6557,99.1156,72.5164,99.5966,72.5486,99.2917,5.2232
234,72.6032,99.2454,72.7893,98.9899,72.6638,99.2285,3.2329
235,72.5511,99.3753,72.8328,99.5932,72.7418,99.4670,1.2599
236,72.4992,99.5051,72.2696,99.6373,72.4417,99.6085,3.6117
237,72.4475,99.6350,72.4466,100.2458,72.4188,99.9777,2.6332
238,72.3961,99.7648,72.4526,99.5582,72.4548,99.9076,6.2390
239,72.3448,99.8947,72.5294,99.9876,72.4527,99.9889,2.7602
240,72.2938,100.0245,72.2308,100.2670,72.3058,100.1948,3.1225
241,72.2430,100.1543,71.7611,100.1028,72.0101,100.2698,5.2421
242,72.1923,100.2841,72.1262,100.0420,72.0805,100.2723,6.1680
243,72.1418,100.4140,72.2123,100.2890,72.1581,100.3756,2.2629
244,72.0915,100.5438,72.0450,100.5145,72.1085,100.5488,3.4582
245,72.0413,100.6735,72.1059,101.0077,72.0962,100.8424,1.3830
246,71.9913,100.8033,72.0529,100.9310,72.0645,100.9688,1.9935
247,71.9414,100.9331,71.8149,101.0727,71.9133,101.1052,1.3818
248,71.8917,101.0628,71.8245,100.5936,71.8755,100.9815,7.9074
249,71.8421,101.1926,71.8914,100.9581,71.8867,101.0632,2.1408
250,71.7926,101.3223,71.6955,101.2567,71.7711,101.2340,0.6121
